TimeStamp,time,TotalPM,PM10,PM2.5,PM1,particles_A,P,particles
12/05/2010,12:16:59,23.4,12.9,3.4,.71, , , 
12/05/2010,12:17:14,41.3,18.4,2.8,.66, , , 
12/05/2010,12:17:29,19.9,13.5,2.83,.78, , , 
12/05/2010,12:17:44,31.9,14.8,3.07,.71, , , 
12/05/2010,12:17:59,13.7,11.5,3.58,.74, , , 
12/05/2010,12:18:14,34.8,18.2,3.37,.66, , , 
12/05/2010,12:18:29,30.9,14.3,3.02,.72, , , 
12/05/2010,12:18:44,34.7,15.2,2.77,.62, , , 
12/05/2010,12:18:59,37.7,17.3,2.73,.63, , , 
12/05/2010,12:19:14,35.4,12.1,2.85,.61, , , 
12/05/2010,12:19:29,38.3,22.1,2.94,.69, , , 
12/05/2010,12:19:44,13.4,11.4,3.06,.66, , , 
12/05/2010,12:19:59,57,22.9,3.1,.66, , , 
12/05/2010,12:20:14,18.7,14.8,2.78,.66, , , 
12/05/2010,12:20:29,34.8,14,2.7,.61, , , 
12/05/2010,12:20:44,46,23.9,3.44,.77, , , 
12/05/2010,12:20:59,27.6,17.4,3.11,.77, , , 
12/05/2010,12:21:14,12.2,10,3.1,.63, , , 
12/05/2010,12:21:29,7.7,7.1,3.14,.59, , , 
12/05/2010,12:21:44,16,12.8,3.31,.61, , , 
12/05/2010,12:21:59,33.7,13.9,2.97,.66, , , 
12/05/2010,12:22:14,16,13.3,3.65,.65, , , 
12/05/2010,12:22:29,43.6,17,2.83,.79, , , 
12/05/2010,12:22:44,26.8,14.8,2.96,.68, , , 
12/05/2010,12:22:59,9.2,8.2,2.8,.61, , , 
12/05/2010,12:23:14,33.4,13.3,2.59,.65, , , 
12/05/2010,12:23:29,26.1,18.2,2.76,.59, , , 
12/05/2010,12:23:44,27,11.6,2.6,.62, , , 
12/05/2010,12:23:59,52.8,11.8,2.54,.63, , , 
12/05/2010,12:24:14,30.5,17.8,3.06,.71, , , 
12/05/2010,12:24:29,26,18.8,3.33,.65, , , 
12/05/2010,12:24:44,32.6,12.6,3.02,.59, , , 
12/05/2010,12:24:59,14.9,11.9,2.84,.7, , , 
12/05/2010,12:25:14,41.5,15.2,3.03,.62, , , 
12/05/2010,12:25:29,48.1,16.2,2.4,.65, , , 
12/05/2010,12:25:44,14.2,11.8,2.83,.71, , , 
12/05/2010,12:25:59,28.2,12.3,2.95,.66, , , 
12/05/2010,12:26:14,38.4,16.2,2.92,.66, , , 
12/05/2010,12:26:29,50.6,12,2.52,.68, , , 
12/05/2010,12:26:44,26,17.5,3.01,.65, , , 
12/05/2010,12:26:59,28.6,11.1,2.97,.65, , , 
12/05/2010,12:27:14,26.7,11.7,2.89,.6, , , 
12/05/2010,12:27:29,22.1,15.3,2.77,.68, , , 
12/05/2010,12:27:44,17.7,13,2.58,.66, , , 
12/05/2010,12:27:59,32,13.7,3.4,.66, , , 
12/05/2010,12:28:14,14.3,11.7,2.87,.68, , , 
12/05/2010,12:28:29,14.3,9.4,2.82,.69, , , 
12/05/2010,12:28:44,10.6,8.8,2.71,.61, , , 
12/05/2010,12:28:59,22.6,15.4,2.95,.6, , , 
12/05/2010,12:29:14,16.7,13.3,3.04,.56, , , 
12/05/2010,12:29:29,21.4,16.7,2.74,.63, , , 
12/05/2010,12:29:44,45.5,16.9,2.97,.63, , , 
12/05/2010,12:29:59,52,19.6,2.75,.63, , , 
12/05/2010,12:30:14,53.1,18.5,2.88,.6, , , 
12/05/2010,12:30:29,37.8,17,3.02,.77, , , 
12/05/2010,12:30:44,28.2,13,3.28,.61, , , 
12/05/2010,12:30:59,49.7,15.3,3.15,.66, , , 
12/05/2010,12:31:14,20.7,13.4,2.78,.65, , , 
12/05/2010,12:31:29,35,21.4,2.82,.59, , , 
12/05/2010,12:31:44,19.6,13.3,3.18,.7, , , 
12/05/2010,12:31:59,27,11.7,2.99,.7, , , 
12/05/2010,12:32:14,27.3,10.9,2.8,.58, , , 
12/05/2010,12:32:29,29.6,20.1,2.8,.59, , , 
12/05/2010,12:32:44,13.5,10.3,2.53,.68, , , 
12/05/2010,12:32:59,13.3,11.1,2.62,.66, , , 
12/05/2010,12:33:14,23.6,9.1,2.59,.6, , , 
12/05/2010,12:33:29,33.9,13.7,2.93,.61, , , 
12/05/2010,12:33:44,24.6,13.6,2.59,.59, , , 
12/05/2010,12:33:59,56.4,18.6,3.4,.63, , , 
12/05/2010,12:34:14,28.1,9.8,2.78,.5, , , 
12/05/2010,12:34:29,26.5,11.4,2.53,.58, , , 
12/05/2010,12:34:44,28.4,12.2,2.91,.66, , , 
12/05/2010,12:34:59,18.7,10.2,2.86,.57, , , 
12/05/2010,12:35:14,13,9.8,2.5,.61, , , 
12/05/2010,12:35:29,14.8,11.6,2.57,.62, , , 
12/05/2010,12:35:44,10.2,8.6,2.65,.56, , , 
12/05/2010,12:35:59,11.6,10.1,2.49,.55, , , 
12/05/2010,12:36:14,39.9,10.1,2.65,.61, , , 
12/05/2010,12:36:29,24.2,8.8,2.42,.68, , , 
12/05/2010,12:36:44,23,8.4,2.61,.57, , , 
12/05/2010,12:36:59,24.2,10.1,3.3,.55, , , 
12/05/2010,12:37:14,54.8,17.1,2.8,.59, , , 
12/05/2010,12:37:29,15.8,13.2,3.17,.56, , , 
12/05/2010,12:37:44,21,14.4,2.89,.77, , , 
12/05/2010,12:37:59,24.1,13.9,2.86,.67, , , 
12/05/2010,12:38:14,28.1,18.8,3.38,.58, , , 
12/05/2010,12:38:29,48,16.4,3.32,.85, , , 
12/05/2010,12:38:44,34.4,15.8,2.73,.6, , , 
12/05/2010,12:38:59,45.8,19.6,2.87,.69, , , 
12/05/2010,12:39:14,32.4,15.9,2.91,.66, , , 
12/05/2010,12:39:29,33.8,15.1,3.04,.65, , , 
12/05/2010,12:39:44,55.3,24.6,2.59,.56, , , 
12/05/2010,12:39:59,25.8,18.1,3.33,.69, , , 
12/05/2010,12:40:14,54.4,23.5,3.26,.66, , , 
12/05/2010,12:40:29,31,13.6,3.35,.6, , , 
12/05/2010,12:40:44,31.4,12.9,2.94,.65, , , 
12/05/2010,12:40:59,77.6,17.2,3.33,.71, , , 
12/05/2010,12:41:14,24.7,17.8,2.65,.61, , , 
12/05/2010,12:41:29,26.2,16.3,2.76,.59, , , 
12/05/2010,12:41:44,31.4,20.2,3.24,.78, , , 
12/05/2010,12:41:59,61.6,17.5,3.29,.69, , , 
12/05/2010,12:42:14,69.3,22,3.31,.66, , , 
12/05/2010,12:42:29,76,20.4,3.36,.7, , , 
12/05/2010,12:42:44,61.5,15.8,3.26,.61, , , 
12/05/2010,12:42:59,27.5,20.8,3.13,.67, , , 
12/05/2010,12:43:14,53.3,19.6,3.62,.8, , , 
12/05/2010,12:43:29,112.3,28,3.12,.71, , , 
12/05/2010,12:43:44,48,15.3,2.97,.61, , , 
12/05/2010,12:43:59,32.1,22.4,3.89,.73, , , 
12/05/2010,12:44:14,143.8,28,3.06,.75, , , 
12/05/2010,12:44:29,53.1,13.7,3.57,.58, , , 
12/05/2010,12:44:44,93.5,27,3.19,.62, , , 
12/05/2010,12:44:59,51.4,21.9,3.14,.71, , , 
12/05/2010,12:45:14,31.5,15.3,2.87,.64, , , 
12/05/2010,12:45:29,70.1,16,3.4,.59, , , 
12/05/2010,12:45:44,62.1,24.2,3.2,.71, , , 
12/05/2010,12:45:59,66.9,18.6,3.07,.65, , , 
12/05/2010,12:46:14,71.9,31.6,3.34,.64, , , 
12/05/2010,12:46:29,31.4,13.9,3.35,.74, , , 
12/05/2010,12:46:44,52.4,18.2,3.24,.66, , , 
12/05/2010,12:46:59,35.1,13.9,2.83,.67, , , 
12/05/2010,12:47:14,20.3,16.1,3.03,.6, , , 
12/05/2010,12:47:29,25.8,17.1,2.71,.64, , , 
12/05/2010,12:47:44,30.6,13.4,2.94,.65, , , 
12/05/2010,12:47:59,59.4,22.8,3.28,.65, , , 
12/05/2010,12:48:14,36.1,20.7,3.36,.73, , , 
12/05/2010,12:48:29,39.7,18.1,3.01,.58, , , 
12/05/2010,12:48:44,69.9,21.6,3.25,.69, , , 
12/05/2010,12:48:59,27.2,17,2.72,.64, , , 
12/05/2010,12:49:14,23.1,15.1,2.96,.54, , , 
12/05/2010,12:49:29,39.3,14.8,3.12,.53, , , 
12/05/2010,12:49:44,55.9,16.2,3.12,.64, , , 
12/05/2010,12:49:59,35,17.5,2.87,.79, , , 
12/05/2010,12:50:14,50.1,23.3,3.94,.62, , , 
12/05/2010,12:50:29,46.9,22.8,3.3,.62, , , 
12/05/2010,12:50:44,39.6,17.5,3.2,.69, , , 
12/05/2010,12:50:59,28.3,19.8,3.38,.6, , , 
12/05/2010,12:51:14,106.7,28.6,3.04,.62, , , 
12/05/2010,12:51:29,20.7,15.8,3.35,.59, , , 
12/05/2010,12:51:44,28.2,13.2,3.58,.72, , , 
12/05/2010,12:51:59,44.8,20.3,2.92,.6, , , 
12/05/2010,12:52:14,52.4,13.6,2.86,.62, , , 
12/05/2010,12:52:29,63.6,12.9,2.85,.67, , , 
12/05/2010,12:52:44,29.3,19.3,3.33,.66, , , 
12/05/2010,12:52:59,23.1,14.8,2.68,.63, , , 
12/05/2010,12:53:14,42.9,11.1,2.56,.61, , , 
12/05/2010,12:53:29,20.9,14.8,2.69,.63, , , 
12/05/2010,12:53:44,26.9,18.9,3.41,.61, , , 
12/05/2010,12:53:59,13.2,11.2,3.06,.64, , , 
12/05/2010,12:54:14,21.7,14,2.79,.69, , , 
12/05/2010,12:54:29,10.5,9.3,3.06,.65, , , 
12/05/2010,12:54:44,27.5,11.5,2.65,.61, , , 
12/05/2010,12:54:59,27,11.1,3.08,.58, , , 
12/05/2010,12:55:14,36.1,8.2,2.71,.64, , , 
12/05/2010,12:55:29,28.2,12.3,2.82,.55, , , 
12/05/2010,12:55:44,50,20.3,2.69,.62, , , 
12/05/2010,12:55:59,32.4,18.8,3.82,.65, , , 
12/05/2010,12:56:14,51.5,22.6,2.65,.66, , , 
12/05/2010,12:56:29,51.3,16.9,3.32,.66, , , 
12/05/2010,12:56:44,36.5,25,3.04,.67, , , 
12/05/2010,12:56:59,26.9,17.4,3.02,.62, , , 
12/05/2010,12:57:14,63.6,20.9,3.09,.7, , , 
12/05/2010,12:57:29,42.1,15.8,2.8,.56, , , 
12/05/2010,12:57:44,27.7,11.4,3.14,.64, , , 
12/05/2010,12:57:59,15.9,13.7,3.22,.66, , , 
12/05/2010,12:58:14,23.2,16,3.47,.62, , , 
12/05/2010,12:58:29,63.7,20.5,3.44,.71, , , 
12/05/2010,12:58:44,22.5,12,3.22,.7, , , 
12/05/2010,12:58:59,53.4,25.5,3.95,.75, , , 
12/05/2010,12:59:14,24,18.1,3.21,.65, , , 
12/05/2010,12:59:29,23.1,16.3,2.95,.63, , , 
12/05/2010,12:59:44,28.4,16.6,2.72,.72, , , 
12/05/2010,12:59:59,25.4,17.5,3.08,.61, , , 
12/05/2010,13:00:14,59.2,14.7,2.84,.56, , , 
12/05/2010,13:00:29,27,18.8,3.03,.59, , , 
12/05/2010,13:00:44,37,16.5,3.18,.59, , , 
12/05/2010,13:00:59,28.5,18,2.93,.67, , , 
12/05/2010,13:01:14,49.1,16.9,3.32,.73, , , 
12/05/2010,13:01:29,95.2,18.7,3.71,.74, , , 
12/05/2010,13:01:44,111.9,22.3,3.33,.87, , , 
12/05/2010,13:01:59,44.2,19.9,3.2,.88, , , 
